date,T10Y3M,curvature,BAMLCC0A1AAATRIV,DPRIME,VIXCLS,DJIA,SP500,mktrf,smb,hml,umd,indexgx,twexb,twexm,twexo,DCPF3M,DCPN3M,DFF,NASDAQCOM,DTWEXB,TEDRATE,USD3MTD156N,USEPUINDXD,WILL5000INDFC,WILLRESIND,predict
1174,-0.011295403,0.22250991,-1.002230196,0.608690331,-0.247106234,-0.365544425,-0.264459358,-0.195966305,-0.059914318,0.179371793,0.421105749,-0.250929897,1.8076845,2.024760048,0.287024553,0.549013734,0.571519128,0.591007849,-0.492389327,1.80785047,-0.598552138,0.533441626,-0.586406486,-0.611896401,-0.933539962,0.41
1175,0.023102722,0.199902816,-1.007982227,0.608690331,-0.107192158,-0.39653982,-0.308112309,-1.029909891,0.355266936,0.695438266,1.737299826,-0.250929897,1.876620124,2.090351029,0.323803142,0.549013734,0.567079402,0.604165186,-0.549268199,1.876735076,-0.574884151,0.530148814,-0.590489469,-0.634925734,-0.936235435,0.42
1176,0.014503191,0.075563797,-1.000341469,0.608690331,0.076968251,-0.47370754,-0.390338563,-1.880046556,0.562857563,1.424002698,1.563847893,-0.250929897,1.878434219,2.065363989,0.373335596,0.54013953,0.558199948,0.55153584,-0.620448794,1.87860259,-0.551216164,0.525758398,-0.508392354,-0.677913823,-0.939604776,0.38
1177,-0.037093996,0.075563797,-0.995705504,0.608690331,0.178615229,-0.457837659,-0.366832886,0.451756868,-0.507032592,1.150791036,-0.67062112,-0.250929897,1.862320784,2.05772906,0.350892747,0.535702428,0.549320495,0.582236292,-0.599314858,1.862520623,-0.645888112,0.516977566,0.018166584,-0.666655038,-0.947096606,0.4
1178,-0.06289259,-0.003561032,-0.989352514,0.608690331,0.270695434,-0.499876159,-0.416369524,-1.232323382,-1.28948957,3.245413778,1.716893716,-0.250929897,1.850369097,2.024152724,0.38510079,0.526828225,0.549320495,0.599779407,-0.659220897,1.850536515,-0.598552138,0.516977566,-0.636277202,-0.693778475,-0.951734405,0.4
1179,-0.028494465,0.041653156,-0.989867621,0.608690331,0.361579791,-0.47766821,-0.420215259,-0.171676686,-0.778497258,0.407048178,0.512933243,-0.250929897,1.85847917,1.98467667,0.476454058,0.526828225,0.553760222,0.630479858,-0.650551765,1.85861485,-0.551216164,0.503806319,-0.335011413,-0.696849053,-0.955143386,0.41
1180,-0.080091652,0.06426025,-0.985489209,0.608690331,0.131977204,-0.396835378,-0.339969503,1.949616706,0.291392897,-1.323292348,-2.384734336,-0.250929897,1.901590613,2.028056949,0.49494222,0.517954021,0.544880768,0.630479858,-0.553363778,1.901802456,-0.574884151,0.508196735,-0.781077265,-0.652325675,-0.948404703,0.43
1181,-0.097290714,0.154688627,-0.985403358,0.608690331,0.018371757,-0.376431293,-0.31832941,0.41127417,0.403172466,-0.761690598,-0.140062268,-0.250929897,1.929442312,2.064409622,0.491284135,0.513516919,0.540441042,0.617322522,-0.544882087,1.929633758,-0.645888112,0.503257517,-0.754537878,-0.641578653,-0.945392115,0.44
1182,-0.166086964,0.086867345,-0.978277708,0.608690331,0.230036642,-0.399168989,-0.356300122,-0.965137573,-0.331378984,1.788284914,1.696487606,-0.250929897,1.933283926,2.064669904,0.49949011,0.522391123,0.549320495,0.648022974,-0.597056198,1.933411473,-0.693224086,0.503806319,0.296392686,-0.663072697,-0.94685877,0.46
1183,-0.131688839,0.154688627,-0.978277708,0.608690331,0.194161238,-0.353560911,-0.321888564,0.824197693,0.722542661,-1.14115124,-0.242092816,-0.250929897,1.895187923,2.055213003,0.429986487,0.517954021,0.536001315,0.599779407,-0.56125503,1.895324849,-0.622220125,0.503806319,-0.072533959,-0.643625705,-0.942339889,0.45
1184,-0.157487432,0.052956703,-0.966344389,0.608690331,0.312550072,-0.365979303,-0.341203768,-0.584600209,-1.129804473,0.877579374,2.155625075,-0.250929897,1.809285172,1.962032164,0.405961763,0.513516919,0.531561588,0.608550965,-0.609192981,1.809493883,-0.456544216,0.503806319,-0.014497277,-0.656419779,-0.941864217,0.45
1185,-0.157487432,0.075563797,-0.968061413,0.608690331,0.18220277,-0.352334562,-0.320223724,0.386984551,1.025944347,-1.095615963,-1.262398302,-0.250929897,1.818142226,1.966717234,0.417529223,0.49133141,0.513802682,0.62609408,-0.580683255,1.818265865,-0.598552138,0.48185424,1.15804784,-0.64618452,-0.941586742,0.45
1186,-0.123089308,0.075563797,-0.96849067,0.608690331,0.161873374,-0.363662609,-0.33219185,-0.293124781,1.121755406,-0.260802551,0.176232433,-0.250929897,1.794025429,1.947196109,0.398447858,0.495768512,0.522682135,0.639251416,-0.596821897,1.794158921,-0.551216164,0.481305438,-0.771453091,-0.651813912,-0.944044379,0.43
1187,-0.166086964,0.06426025,-0.963167894,0.608690331,0.329291927,-0.415371579,-0.389075571,-1.28090262,0.978038818,0.498118732,0.686385175,-0.250929897,1.802028791,1.990402867,0.336952476,0.486894309,0.513802682,0.648022974,-0.635069166,1.802151883,-0.645888112,0.477463824,0.058267306,-0.679960875,-0.947968671,0.4
1188,-0.166086964,0.041653156,-0.960935763,0.608690331,0.508668948,-0.477634044,-0.444696649,-1.402350715,0.11573929,0.209728645,0.349684365,-0.250929897,1.764893192,1.942163996,0.341203764,0.486894309,0.513802682,0.648022974,-0.662547968,1.765057709,-0.645888112,0.477463824,-0.176212553,-0.711178416,-0.951892962,0.39
1189,-0.105890246,-0.01486458,-0.968061413,0.608690331,0.360383944,-0.421740496,-0.390625496,1.083286962,-1.656765295,-0.154553571,-0.252295871,-0.250929897,1.752728082,1.915181463,0.363448878,0.486894309,0.522682135,0.678723425,-0.639042908,1.752881515,-0.645888112,0.477463824,0.71591915,-0.685590268,-0.949356046,0.37
1190,-0.114489777,-0.093989409,-0.965915133,0.608690331,0.24199511,-0.404770318,-0.354922215,0.937549248,-0.60284365,0.103479665,-0.956306656,-0.250929897,1.752301236,1.923163434,0.347531263,0.486894309,0.513802682,0.669951868,-0.602829371,1.752486669,-0.622220125,0.479659032,-0.991642511,-0.664096223,-0.947492999,0.35
1191,-0.157487432,-0.173114239,-0.958703631,0.608690331,0.121214583,-0.418004065,-0.346628156,0.184571059,-0.63478067,0.057944388,-0.609402791,-0.250929897,1.756783119,1.9241178,0.356132708,0.486894309,0.509362955,0.617322522,-0.597103058,1.756968704,-0.622220125,0.475817418,-0.369425124,-0.659490357,-0.94856326,0.36
1192,-0.191885557,-0.195721334,-0.953724261,0.608690331,0.203728012,-0.423082281,-0.350358975,-0.123097448,0.051865251,0.255263922,0.686385175,-0.250929897,1.761798559,1.945287377,0.328351032,0.478020105,0.513802682,0.634865637,-0.607627852,1.761920285,-0.716892073,0.468134191,-0.515975036,-0.661025646,-0.95431096,0.35
1193,-0.200485088,-0.274846164,-0.948058081,0.608690331,0.075772404,-0.381951021,-0.331101229,0.378888011,-0.810434277,0.179371793,0.135420213,-0.250929897,1.757636811,1.942944842,0.323308806,0.482457207,0.513802682,0.648022974,-0.598921233,1.75779041,-0.669556099,0.464292577,1.8690701,-0.651813912,-0.952051519,0.34
1194,-0.157487432,-0.218328428,-0.952093088,0.608690331,-0.050987358,-0.386298801,-0.317611904,0.362694932,0.594794583,-0.139375146,-1.04813415,-0.250929897,1.760091175,1.923857519,0.364042081,0.482457207,0.500483502,0.634865637,-0.560261594,1.760212843,-0.669556099,0.458255755,-0.333261563,-0.643113942,-0.945193919,0.33
1195,-0.105890246,-0.150507145,-0.958102673,0.608690331,-0.107192158,-0.372314385,-0.303778544,0.241246837,-0.475095572,0.073122814,-0.884885272,-0.250929897,1.726583766,1.908674421,0.315597166,0.478020105,0.504923229,0.586622071,-0.542454731,1.726778998,-0.693224086,0.455511745,1.013247778,-0.636461023,-0.940952513,0.32
1196,-0.071492121,-0.127900051,-0.960077251,0.608690331,-0.131109094,-0.385357728,-0.322146766,-0.422669416,0.307361407,0.133836516,0.155826323,-0.250929897,1.703747507,1.882385972,0.311939081,0.473583003,0.509362955,0.591007849,-0.562182861,1.703867263,-0.645888112,0.458255755,1.195377967,-0.645672757,-0.938455236,0.31
1197,-0.080091652,-0.184417786,-0.958274375,0.608690331,0.108060268,-0.423221601,-0.361953986,-0.965137573,-0.347347494,1.211504739,0.482324078,-0.250929897,1.708336101,1.896701464,0.2962192,0.4647088,0.500483502,0.608550965,-0.592238973,1.708541385,-0.669556099,0.455511745,-0.438252545,-0.667166801,-0.937503893,0.3
1198,-0.071492121,-0.150507145,-0.958188524,0.608690331,0.002825749,-0.403713808,-0.350703366,0.144088361,-0.61881216,0.255263922,0.400699639,-0.250929897,1.72252873,1.919866533,0.285541545,0.469145902,0.500483502,0.591007849,-0.598302678,1.722670466,-0.693224086,0.452767735,-0.64852615,-0.663072697,-0.934412027,0.3
1199,-0.226283682,-0.173114239,-0.945396694,0.608690331,0.15948168,-0.459841878,-0.41060075,-1.418543795,0.11573929,1.165969462,1.318974577,-0.250929897,1.706948852,1.907373013,0.273084281,0.460271698,0.491604049,0.617322522,-0.655875081,1.707100731,-0.622220125,0.450023725,-0.630298549,-0.694802001,-0.932747176,0.4
1200,-0.148887901,-0.184417786,-0.948401486,0.608690331,0.091318412,-0.458123265,-0.410887681,-0.07451821,0.642700112,-0.807225875,0.410902694,-0.250929897,1.675682385,1.870933578,0.269030727,0.451397495,0.478284869,0.62609408,-0.658724179,1.675822531,-0.645888112,0.431364458,-0.288932038,-0.695313764,-0.931121964,0.37
1201,-0.174686495,-0.195721334,-0.943765521,0.608690331,-0.052183205,-0.418146702,-0.391572478,0.330308773,-0.650749179,0.149014942,0.482324078,-0.250929897,1.642174977,1.831978088,0.264680572,0.442523291,0.473845142,0.595393628,-0.665144022,1.642335329,-0.622220125,0.428620448,-1.117340048,-0.686613794,-0.923352659,0.39
1202,-0.209084619,-0.263542616,-0.939902216,0.608690331,-0.067729213,-0.418262139,-0.388329336,0.16028144,0.275424387,-0.2304457,-0.170671432,-0.250929897,1.619338717,1.823388793,0.228297452,0.433649087,0.469405416,0.634865637,-0.640982919,1.619530309,-0.693224086,0.420388419,-0.010122653,-0.68251969,-0.923630135,0.37
1203,-0.191885557,-0.150507145,-0.940932431,0.608690331,-0.060554132,-0.419532605,-0.401416815,-0.268835162,0.80238521,0.665081415,0.931258492,-0.250929897,1.60162461,1.792502034,0.245104871,0.433649087,0.464965689,0.621708301,-0.657590163,1.601751571,-0.669556099,0.415998003,0.167924554,-0.68763732,-0.918516664,0.4
1204,-0.166086964,-0.048775221,-0.943507967,0.608690331,-0.00913272,-0.442025828,-0.426414608,-0.633179447,0.81835372,0.209728645,1.298568467,-0.250929897,1.519563473,1.70166373,0.226320108,0.424774884,0.469405416,0.652408752,-0.700364124,1.51969832,-0.669556099,0.415998003,-0.485644308,-0.700431394,-0.913363553,0.41
1205,-0.174686495,-0.060078768,-0.937927638,0.608690331,0.066205629,-0.426207363,-0.415967681,0.144088361,-0.027977298,0.361512901,0.492527133,-0.250929897,1.514121187,1.696284576,0.223749562,0.429211986,0.456086236,0.617322522,-0.689651889,1.514266521,-0.598552138,0.416546805,-0.979831026,-0.69633729,-0.91185726,0.41
1206,-0.243482744,-0.082685862,-0.927711344,0.608690331,0.341250395,-0.47774948,-0.472478632,-1.345674938,0.850290739,0.528475584,1.298568467,-0.250929897,1.530661468,1.706869364,0.242039989,0.429211986,0.460525962,0.577850513,-0.748986234,1.530818035,-0.551216164,0.410509983,-0.981143413,-0.725507779,-0.909994212,0.44
1207,-0.234883213,-0.071382315,-0.933291673,0.608690331,0.225253255,-0.450816592,-0.445385426,0.548915344,0.051865251,-0.883118003,0.298669091,-0.250929897,1.558940013,1.737842883,0.249158425,0.420337782,0.438327329,0.569078955,-0.735546738,1.559118883,-0.716892073,0.402277954,-0.508246533,-0.712713705,-0.906188838,0.43
1208,-0.243482744,-0.105292957,-0.931231244,0.608690331,0.408217816,-0.500385672,-0.485996333,-1.013716811,-0.363316004,1.165969462,1.247553193,-0.250929897,1.550723228,1.733504855,0.238283036,0.407026477,0.442767056,0.520835389,-0.782453766,1.550869805,-0.645888112,0.401729152,2.759889416,-0.733695987,-0.900480778,0.45
1209,-0.200485088,0.019046062,-0.932433161,0.496297348,0.173831842,-0.465480359,-0.4628925,0.548915344,0.514952034,-1.050080686,-0.823666943,-0.250929897,1.510706419,1.687955562,0.231560068,0.407026477,0.433887602,0.512063831,-0.755546657,1.510883652,-0.693224086,0.395143528,-0.050952479,-0.721413675,-0.899489795,0.43
1210,-0.234883213,-0.071382315,-0.928312303,0.496297348,0.148719059,-0.481699867,-0.472134244,-0.276931702,-0.475095572,-0.169731997,0.370090475,-0.250929897,1.524472201,1.699407956,0.241941122,0.402589375,0.438327329,0.529606946,-0.771516602,1.524660573,-0.74056006,0.395143528,-0.864486767,-0.726531305,-0.898974484,0.42
1211,-0.217684151,-0.048775221,-0.932261458,0.496297348,-0.152634336,-0.415796174,-0.406582645,1.463824326,-0.203630906,-1.262578645,-2.874480969,-0.250929897,1.546027923,1.723006827,0.247181082,0.411463579,0.429447876,0.512063831,-0.702322879,1.546152997,-0.764228047,0.397338736,-0.456042684,-0.693778475,-0.903572644,0.41
1212,-0.234883213,-0.048775221,-0.932519012,0.496297348,-0.050987358,-0.429661837,-0.422999449,-0.365993638,0.514952034,-0.731333747,-0.782854724,-0.250929897,1.549656113,1.732984292,0.236898896,0.41590068,0.429447876,0.525221168,-0.706437201,1.549856011,-0.764228047,0.397338736,-0.729019236,-0.700943157,-0.901630318,0.41
1213,-0.277880869,-0.060078768,-0.922302718,0.496297348,0.121214583,-0.484118397,-0.473798731,-1.208033763,0.275424387,1.317753718,1.278162357,-0.250929897,1.556272226,1.728733024,0.260132682,0.420337782,0.442767056,0.507678053,-0.750888757,1.556472348,-0.716892073,0.400631548,-0.476749238,-0.727043068,-0.903969037,0.42
1214,-0.346677118,-0.082685862,-0.91534877,0.496297348,0.244386804,-0.528660013,-0.5109654,-0.819399859,1.377251562,0.118658091,0.931258492,-0.250929897,1.558940013,1.730641756,0.262604361,0.402589375,0.425008149,0.507678053,-0.771329162,1.559108212,-0.787896034,0.389655508,-0.188607322,-0.744443009,-0.91126267,0.45
1215,-0.2864804,-0.161810692,-0.913803448,0.496297348,0.528998344,-0.586853337,-0.567017053,-1.321385319,0.498983524,0.938293077,1.665878442,-0.250929897,1.536423888,1.698193308,0.271700141,0.402589375,0.433887602,0.542764283,-0.819585762,1.536537965,-0.693224086,0.385265092,0.178715294,-0.773613498,-0.921489612,0.4
1216,-0.243482744,-0.173114239,-0.918010157,0.496297348,0.470401851,-0.576605352,-0.553958654,0.314115694,-0.61881216,0.422226604,-0.864479163,-0.250929897,1.555418534,1.721358377,0.271897875,0.393715172,0.420568423,0.577850513,-0.806699216,1.555597284,-0.787896034,0.373191449,-0.490310573,-0.765937053,-0.922876988,0.4
1217,-0.243482744,-0.173114239,-0.917065794,0.496297348,0.470401851,-0.576605352,-0.553958654,0.314115694,-0.61881216,0.422226604,-0.864479163,-0.250929897,1.557872898,1.721358377,0.277434437,0.393715172,0.420568423,0.577850513,-0.806699216,1.557977032,-0.787896034,0.374565649,2.635650087,-0.765937053,-0.922876988,0.4
1218,-0.183286026,0.019046062,-0.932433161,0.496297348,0.581615604,-0.560389161,-0.555795512,-0.123097448,-0.63478067,0.968649928,1.369989851,-0.250929897,1.65241928,1.836489637,0.279609515,0.402589375,0.438327329,0.582236292,-0.839173313,1.652547965,-0.906235969,0.374837855,-0.159151519,-0.767472342,-0.924502199,0.39
1219,-0.174686495,-0.01486458,-0.929428368,0.496297348,0.641407944,-0.548235808,-0.5592394,-0.285028241,-1.049961924,0.801687246,1.043492095,-0.250929897,1.676322654,1.850024284,0.309269667,0.411463579,0.438327329,0.503292274,-0.850204196,1.676484165,-0.716892073,0.39843634,-0.542660244,-0.773101735,-0.926840919,0.39
1220,-0.209084619,-0.127900051,-0.916464835,0.496297348,0.911669323,-0.61359947,-0.631965708,-1.750501921,0.419140975,0.649902989,1.553644838,-0.250929897,1.668212581,1.830850201,0.326472555,0.402589375,0.438327329,0.51644961,-0.900222739,1.66839516,-0.574884151,0.39843634,-0.837072455,-0.809948668,-0.93825704,0.39
1221,-0.200485088,-0.252239069,-0.908223119,0.496297348,1.196280863,-0.69341991,-0.691145586,-1.507605731,0.594794583,-0.807225875,-0.364529475,-0.250929897,1.650818607,1.792502034,0.358307785,0.380403866,0.402809516,0.48136338,-0.917036167,1.651011268,-0.480212203,0.383618686,0.360116379,-0.841166209,-0.947374081,0.36
1222,-0.157487432,-0.286149711,-0.910798655,0.496297348,1.297927842,-0.693535347,-0.671744196,0.273632996,-1.736607844,-0.761690598,-0.282905036,-0.250929897,1.689234744,1.831544285,0.373434463,0.344907052,0.380610883,0.507678053,-0.909838445,1.689375351,-0.764228047,0.328189687,-0.230020431,-0.835025054,-0.950069554,0.34
1223,-0.157487432,-0.286149711,-0.910798655,0.496297348,1.297927842,-0.693535347,-0.671744196,0.273632996,-1.736607844,-0.761690598,-0.282905036,-0.250929897,1.694890453,1.831544285,0.386583797,0.344907052,0.380610883,0.507678053,-0.909838445,1.695063266,-0.764228047,0.328189687,0.273207177,-0.835025054,-0.950069554,0.34
1224,-0.157487432,-0.286149711,-0.910798655,0.496297348,1.297927842,-0.693535347,-0.671744196,0.273632996,-1.736607844,-0.761690598,-0.282905036,-0.250929897,1.643348803,1.759880064,0.402402545,0.344907052,0.380610883,0.533992725,-0.909838445,1.643466509,-0.764228047,0.238734965,2.153566496,-0.835025054,-0.950069554,0.34
1225,0.117697565,-0.693077407,-0.910798655,0.496297348,1.297927842,-0.693535347,-0.671744196,0.273632996,-1.736607844,-0.761690598,-0.282905036,-0.250929897,1.647723974,1.751117248,0.429294416,0.344907052,0.380610883,0.424348256,-0.909838445,1.647927201,-0.054188437,0.235990955,0.689233942,-0.835025054,-0.950069554,0.54
1226,0.143496158,-0.772202237,-0.907536309,0.496297348,1.297927842,-0.693535347,-0.671744196,0.273632996,-1.736607844,-0.761690598,-0.282905036,-0.250929897,1.595115209,1.680667675,0.441257344,0.282787627,0.31845471,0.345404237,-0.909838445,1.59531665,0.158823446,0.235990955,2.001912856,-0.835025054,-0.950069554,0.39
1227,0.238091001,-0.580041936,-0.925565064,0.496297348,2.484207875,-0.926148422,-0.826065436,-4.098498424,0.387203956,-1.232221794,2.767808366,-0.250929897,1.601517898,1.696805139,0.425339729,0.220668202,0.247419084,-0.093173641,-1.01839471,1.601687542,0.182491433,0.218429292,3.415062306,-0.921512994,-0.991571911,0.4
1228,0.410081624,-0.557434842,-0.939129555,0.271511383,2.138608148,-0.932024743,-0.843371766,-0.689855225,-2.327442706,1.788284914,1.584254003,-0.250929897,1.598529977,1.688389365,0.434336642,0.162985879,0.167504004,-0.479122174,-1.041328076,1.598656833,0.087819485,0.154768262,9.092741286,-0.934307069,-0.986141326,0.44
1229,0.633669434,-0.534827747,-0.926595278,0.271511383,2.340706258,-0.981029909,-0.891129004,-1.378061096,-1.273521061,-0.01794774,0.614963791,-0.250929897,1.568864182,1.655160071,0.428800081,0.069806742,0.096468378,-0.505436847,-1.066894984,1.569064732,0.324499355,0.07491977,2.940123934,-0.960918743,-0.99620971,0.29
1230,0.659468028,-0.410488729,-0.912859084,0.271511383,2.720985543,-1.111098448,-0.981706952,-2.49538357,-1.32142659,-0.169731997,0.747603505,-0.250929897,1.585084329,1.657762888,0.461722849,-0.005623988,0.003234119,-0.053701632,-1.120193738,1.585264086,-0.172528372,-0.00438431,6.125871126,-1.008512698,-1.015395136,0.23
1231,0.590671779,-0.387881635,-0.90968259,0.271511383,2.591834088,-1.15878903,-1.035491171,-1.612860747,-0.63478067,-0.898296429,0.400699639,-0.250929897,1.659675661,1.736975277,0.483770229,-0.023372395,0.003234119,0.33663268,-1.164935826,1.659804593,-0.196196359,0.001103709,6.774919543,-1.037683187,-1.026969814,0.26
1232,0.504676467,-0.500917106,-0.91251568,0.271511383,2.004673305,-1.033771174,-0.927434703,3.06693918,-0.139756867,-0.458122085,-2.11945491,-0.250929897,1.650178339,1.728385982,0.478233668,-0.005623988,-0.005645335,0.424348256,-1.093511559,1.650360305,-0.527548177,-0.005481914,1.744830771,-0.980877498,-1.01916087,0.26
1233,0.478877874,-0.647863219,-0.909596738,0.271511383,1.772679024,-1.01471219,-0.902121069,0.573204963,-0.986087885,1.120434185,1.227147083,-0.250929897,1.631183693,1.696718378,0.494447884,0.012124419,0.029872478,0.33663268,-1.091412223,1.631365015,-0.574884151,-0.005481914,2.109820254,-0.96910695,-1.005881702,0.24
